"gender","age","counts_pictures","counts_profileVisits","counts_kisses","flirtInterests_chat","flirtInterests_friends","flirtInterests_date","connectedToFacebook","isVIP","isVerified","lang_count","lang_fr","lang_en","lang_de","lang_it","lang_es","lang_pt","countDetails","freshman","hasBirthday","highlighted"
FALSE,23,4,66,8,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.230000004172325,"true","false","false"
FALSE,22,2,0,0,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0,"true","false","false"
FALSE,22,2,5,3,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0.879999995231628,"true","false","false"
FALSE,25,3,5,1,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.959999978542328,"true","false","false"
FALSE,26,3,0,0,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.419999986886978,"true","false","false"
FALSE,25,0,0,0,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.5,"true","false","false"
FALSE,24,1,3,0,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.9200000166893,"true","false","false"
FALSE,22,1,0,0,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.769999980926514,"true","false","false"
FALSE,23,4,151,1,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.46000000834465,"true","false","false"
FALSE,23,2,290,9,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,22,1,0,0,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0,"true","false","false"
FALSE,24,1,0,0,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0,"true","false","false"
FALSE,23,4,0,0,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0,"true","false","false"
FALSE,22,0,0,0,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0,"true","false","false"
FALSE,20,1,18,2,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0,"true","false","false"
FALSE,22,2,1284,33,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.600000023841858,"false","false","false"
FALSE,20,2,1565,96,"true","false","false","false","false","false",6,"false","false","true","true","false","false",0.400000005960464,"false","false","false"
FALSE,25,7,1801,78,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.850000023841858,"false","false","false"
FALSE,23,3,279,12,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.959999978542328,"true","false","false"
FALSE,21,7,4628,126,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.879999995231628,"false","false","false"
FALSE,24,7,669,20,"false","false","false","false","false","true",1,"false","false","true","false","false","false",0.689999997615814,"false","false","false"
FALSE,23,5,1201,87,"true","false","false","false","false","true",1,"false","false","true","false","false","false",0.899999976158142,"false","false","false"
FALSE,25,4,232,12,"false","false","true","false","false","false",1,"true","false","false","false","false","false",1,"true","false","false"
FALSE,20,6,2867,59,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.540000021457672,"false","false","false"
FALSE,19,4,677,13,"true","true","true","false","false","true",1,"true","false","false","false","false","false",0.600000023841858,"false","false","false"
FALSE,23,3,62,4,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.5799999833107,"true","false","false"
FALSE,20,3,195,6,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.879999995231628,"true","false","false"
FALSE,22,3,1668,113,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.649999976158142,"false","false","false"
FALSE,24,1,14,0,"false","true","true","false","false","false",0,"false","false","false","false","false","false",0,"true","false","false"
FALSE,22,1,50,3,"false","false","true","false","false","false",0,"false","false","false","false","false","false",0,"true","false","false"
FALSE,20,2,41,3,"true","false","false","false","false","false",0,"false","false","false","false","false","false",0,"true","false","false"
FALSE,21,1,72,1,"false","true","true","false","false","false",0,"false","false","false","false","false","false",0,"true","false","false"
FALSE,24,3,365,14,"false","true","true","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,20,2,44,3,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.9200000166893,"true","false","false"
FALSE,19,2,4,0,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0,"true","false","false"
FALSE,25,6,1476,77,"true","true","true","false","false","false",4,"true","true","false","false","true","true",0.959999978542328,"true","false","false"
FALSE,21,3,378,2,"true","false","false","false","false","true",1,"false","false","false","true","false","false",0.9200000166893,"true","false","false"
FALSE,21,3,4,1,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0,"true","false","false"
FALSE,25,1,0,0,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.769999980926514,"true","false","false"
FALSE,25,4,1087,29,"true","true","false","false","false","true",2,"false","false","true","false","false","false",0.310000002384186,"false","false","false"
FALSE,24,2,84,2,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.810000002384186,"true","false","false"
FALSE,21,3,299,2,"true","false","false","false","false","false",1,"false","false","false","true","false","false",0.189999997615814,"true","true","false"
FALSE,22,12,426,0,"true","true","true","false","false","true",1,"false","false","true","false","false","false",1,"false","false","false"
FALSE,20,5,2026,29,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.5799999833107,"false","false","false"
FALSE,19,4,1637,37,"true","false","false","false","false","true",1,"false","false","true","false","false","false",0.800000011920929,"false","false","false"
FALSE,20,4,1018,20,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.0399999991059303,"false","false","false"
FALSE,22,1,663,4,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,25,4,945,20,"false","false","false","false","false","false",3,"false","true","true","false","false","false",0.800000011920929,"false","false","false"
FALSE,19,1,18,0,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0,"true","false","true"
FALSE,20,3,942,26,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.270000010728836,"false","false","false"
FALSE,20,1,39,3,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0,"true","false","false"
FALSE,25,1,45,4,"false","false","true","false","false","false",0,"false","false","false","false","false","false",0,"true","false","false"
FALSE,24,6,2147,72,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.310000002384186,"false","false","false"
FALSE,22,4,2811,151,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.270000010728836,"false","false","false"
FALSE,25,1,416,7,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.649999976158142,"false","false","false"
FALSE,24,5,3123,177,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.959999978542328,"false","false","false"
FALSE,24,4,1127,19,"true","true","true","false","false","false",1,"false","false","true","false","false","false",1,"false","false","false"
FALSE,24,6,731,5,"true","false","false","false","false","true",1,"false","false","true","false","false","false",0.959999978542328,"false","false","false"
FALSE,23,3,79,3,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.689999997615814,"false","false","false"
FALSE,22,5,1030,54,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.959999978542328,"false","false","false"
FALSE,22,3,345,10,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.150000005960464,"false","false","false"
FALSE,22,1,939,19,"true","true","true","false","false","false",1,"false","true","false","false","false","false",0.200000002980232,"false","false","false"
FALSE,20,2,1002,26,"false","false","true","false","false","true",1,"false","false","true","false","false","false",0.189999997615814,"false","false","false"
FALSE,25,8,695,27,"true","true","false","false","false","true",1,"true","false","false","false","false","false",0.810000002384186,"false","false","false"
FALSE,24,3,253,3,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.800000011920929,"false","false","false"
FALSE,19,1,1599,236,"false","false","true","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,20,2,483,16,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.419999986886978,"false","false","false"
FALSE,23,6,564,22,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.730000019073486,"false","false","false"
FALSE,22,2,604,29,"true","false","false","false","false","true",1,"true","false","false","false","false","false",0.5799999833107,"false","false","false"
FALSE,25,17,887,8,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.810000002384186,"false","false","false"
FALSE,21,5,1096,84,"true","false","true","false","false","false",1,"false","false","true","false","false","false",0.310000002384186,"false","false","false"
FALSE,19,14,757,57,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.879999995231628,"false","false","false"
FALSE,23,5,652,18,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.649999976158142,"false","false","false"
FALSE,24,5,1215,36,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.850000023841858,"false","false","false"
FALSE,21,4,797,55,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.349999994039536,"false","false","false"
FALSE,22,9,670,13,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.9200000166893,"false","false","false"
FALSE,25,5,3997,216,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.959999978542328,"false","false","false"
FALSE,24,2,217,0,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0.270000010728836,"true","false","false"
FALSE,22,3,444,15,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.730000019073486,"false","false","false"
FALSE,19,3,164,7,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.769999980926514,"true","false","false"
FALSE,24,2,296,2,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.730000019073486,"false","false","false"
FALSE,20,4,435,15,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.810000002384186,"true","false","true"
FALSE,19,2,216,22,"true","false","false","false","false","true",1,"false","false","true","false","false","false",0.419999986886978,"true","false","false"
FALSE,23,2,952,24,"false","true","false","false","false","false",2,"true","false","false","false","false","true",0.649999976158142,"false","false","false"
FALSE,24,4,1042,63,"true","true","false","false","false","false",1,"true","false","false","false","false","false",1,"false","false","false"
FALSE,23,9,2455,79,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.730000019073486,"false","false","false"
FALSE,25,2,5580,327,"true","true","true","false","false","true",1,"false","false","false","false","false","true",1,"false","false","false"
FALSE,24,1,49,6,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,21,8,1172,96,"true","false","false","false","false","false",1,"false","false","false","true","false","false",0.540000021457672,"false","false","false"
FALSE,24,8,1112,69,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.850000023841858,"false","false","false"
FALSE,25,5,409,27,"true","true","true","false","false","true",1,"true","false","false","false","false","false",0.46000000834465,"false","false","false"
FALSE,24,3,873,42,"true","true","false","false","false","true",1,"true","false","false","false","false","false",0.5,"false","false","false"
FALSE,25,3,391,4,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.769999980926514,"false","false","false"
FALSE,23,2,1451,162,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,23,3,480,27,"false","false","false","false","false","true",1,"false","false","true","false","false","false",0.730000019073486,"false","false","false"
FALSE,20,5,467,10,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.9200000166893,"false","false","false"
FALSE,21,3,846,40,"false","true","false","false","false","true",1,"true","false","false","false","false","false",0.5799999833107,"false","false","false"
FALSE,23,3,1589,117,"true","false","false","false","false","true",1,"false","false","true","false","false","false",0.419999986886978,"false","false","false"
FALSE,23,3,957,8,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.540000021457672,"false","false","false"
FALSE,22,1,198,4,"true","true","false","false","false","false",1,"false","false","false","false","false","true",0.46000000834465,"false","false","true"
FALSE,24,5,554,33,"true","true","false","false","false","true",1,"true","false","false","false","false","false",0.810000002384186,"false","false","false"
FALSE,20,4,1115,54,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.46000000834465,"false","false","false"
FALSE,25,4,273,8,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.379999995231628,"true","false","false"
FALSE,21,1,144,2,"false","false","false","false","false","false",1,"true","false","false","false","false","false",1,"false","false","false"
FALSE,24,3,1,0,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.600000023841858,"true","false","false"
FALSE,24,4,1029,38,"false","true","false","false","false","true",1,"false","false","true","false","false","false",0.5799999833107,"false","false","false"
FALSE,22,1,1243,21,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.230000004172325,"false","false","false"
FALSE,20,6,1342,37,"true","true","false","false","false","true",1,"false","false","true","false","false","false",0.540000021457672,"false","false","false"
FALSE,20,7,674,22,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.959999978542328,"false","false","false"
FALSE,23,4,825,24,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.0799999982118607,"false","false","false"
FALSE,24,2,478,8,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.419999986886978,"true","false","false"
FALSE,25,3,353,17,"false","true","false","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,25,2,227,32,"false","false","false","false","false","false",1,"true","false","false","false","false","false",1,"false","false","false"
FALSE,24,3,1197,36,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.649999976158142,"false","false","false"
FALSE,23,3,302,18,"false","true","false","false","false","false",2,"false","false","false","true","true","false",0.5799999833107,"true","false","false"
FALSE,21,2,169,5,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.879999995231628,"false","false","false"
FALSE,25,4,2128,49,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.649999976158142,"false","false","false"
FALSE,23,2,610,6,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.620000004768372,"false","false","false"
FALSE,25,5,603,14,"true","true","false","false","false","true",1,"false","false","true","false","false","false",0.9200000166893,"false","false","false"
FALSE,20,7,562,60,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.730000019073486,"false","false","false"
FALSE,23,2,299,8,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.419999986886978,"false","false","false"
FALSE,22,2,221,7,"false","true","true","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,23,2,614,5,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.400000005960464,"false","false","false"
FALSE,22,2,2045,29,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.300000011920929,"true","false","false"
FALSE,25,1,1150,13,"false","true","true","false","false","false",1,"false","false","true","false","false","false",0.689999997615814,"false","false","false"
FALSE,22,4,716,26,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.620000004768372,"false","false","false"
FALSE,25,1,450,14,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,24,0,0,0,"true","false","true","false","false","false",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,19,7,872,32,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.379999995231628,"false","false","false"
FALSE,20,4,994,122,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.270000010728836,"true","false","false"
FALSE,24,4,370,15,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.419999986886978,"false","false","false"
FALSE,23,6,318,13,"false","false","false","false","false","false",3,"false","true","false","true","false","false",0.850000023841858,"false","false","false"
FALSE,19,1,278,0,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.0399999991059303,"false","false","false"
FALSE,25,1,283,6,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.230000004172325,"false","false","false"
FALSE,20,1,285,8,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.540000021457672,"true","false","false"
FALSE,20,1,515,15,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.5,"false","false","false"
FALSE,20,2,695,18,"false","false","false","false","false","false",3,"true","true","true","false","false","false",0.600000023841858,"false","false","false"
FALSE,25,3,354,3,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.959999978542328,"false","false","false"
FALSE,22,4,2142,100,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.540000021457672,"false","false","false"
FALSE,24,3,783,31,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.379999995231628,"false","false","false"
FALSE,19,2,720,11,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0.9200000166893,"false","false","false"
FALSE,20,0,597,15,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,25,1,252,6,"false","false","true","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,23,11,2568,82,"true","false","false","false","true","false",1,"false","false","true","false","false","false",0.879999995231628,"false","false","false"
FALSE,21,3,528,14,"true","true","false","false","false","true",1,"false","false","true","false","false","false",0.620000004768372,"true","false","false"
FALSE,22,7,346,19,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.730000019073486,"true","false","false"
FALSE,24,1,147,4,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0,"true","false","false"
FALSE,20,4,366,11,"true","true","true","false","false","true",1,"true","false","false","false","false","false",0.100000001490116,"false","false","false"
FALSE,20,3,1520,51,"false","true","false","false","false","true",1,"false","false","true","false","false","false",0.540000021457672,"false","false","false"
FALSE,23,4,1602,40,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.310000002384186,"false","false","false"
FALSE,22,4,370,15,"true","false","true","false","false","false",2,"true","true","false","false","false","false",1,"false","false","false"
FALSE,25,1,215,6,"false","true","false","false","false","false",1,"false","false","false","false","true","false",0,"false","false","false"
FALSE,25,2,292,4,"true","true","false","false","false","true",1,"false","false","true","false","false","false",0.9200000166893,"false","false","false"
FALSE,23,10,740,19,"false","true","true","false","false","false",1,"true","false","false","false","false","false",0.730000019073486,"false","false","false"
FALSE,21,6,3027,159,"false","false","false","false","false","true",3,"false","true","true","true","false","false",0.5,"false","false","false"
FALSE,25,2,606,4,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.879999995231628,"false","false","false"
FALSE,23,4,562,28,"false","true","false","false","false","false",1,"true","false","false","false","false","false",1,"false","false","false"
FALSE,23,2,565,15,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.230000004172325,"true","false","false"
FALSE,20,3,675,16,"false","true","false","false","false","false",2,"false","false","true","false","false","false",0.689999997615814,"false","false","false"
FALSE,23,0,49,6,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.419999986886978,"false","false","false"
FALSE,22,1,59,0,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,24,3,209,13,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0.620000004768372,"false","false","false"
FALSE,24,1,793,11,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.300000011920929,"false","false","false"
FALSE,20,5,519,10,"false","true","false","false","false","true",1,"false","false","true","false","false","false",0.879999995231628,"false","false","false"
FALSE,24,4,760,37,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.540000021457672,"false","false","false"
FALSE,22,3,727,16,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.270000010728836,"false","false","false"
FALSE,19,4,318,10,"true","true","true","false","false","true",3,"false","true","true","false","false","false",0.649999976158142,"true","false","false"
FALSE,19,2,495,15,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,23,4,950,14,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.349999994039536,"false","false","false"
FALSE,20,2,519,33,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,23,3,447,10,"false","true","true","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,25,3,244,5,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.649999976158142,"true","false","false"
FALSE,21,1,64,1,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.5,"true","false","false"
FALSE,23,7,716,19,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.850000023841858,"false","false","false"
FALSE,19,2,214,7,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.600000023841858,"false","false","false"
FALSE,24,1,720,7,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,22,4,213,3,"false","true","false","false","false","false",1,"false","true","false","false","false","false",0.379999995231628,"true","false","false"
FALSE,23,1,207,4,"false","false","false","false","false","false",1,"false","true","false","false","false","false",0,"true","false","false"
FALSE,20,4,318,8,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.730000019073486,"true","false","false"
FALSE,21,4,789,22,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.540000021457672,"false","false","false"
FALSE,24,1,948,26,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.810000002384186,"false","false","false"
FALSE,22,7,186,0,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,25,4,724,16,"false","true","false","false","false","false",2,"false","false","true","false","false","false",0.200000002980232,"false","false","false"
FALSE,22,1,86,0,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.620000004768372,"true","false","false"
FALSE,19,3,430,9,"false","true","false","false","false","false",2,"true","true","false","false","false","false",0.300000011920929,"false","false","false"
FALSE,24,2,429,3,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,19,3,341,7,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.270000010728836,"true","false","true"
FALSE,25,12,356,2,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.810000002384186,"false","false","false"
FALSE,23,4,115,6,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0,"true","false","false"
FALSE,25,4,318,26,"false","true","false","false","false","false",1,"true","false","false","false","false","false",1,"true","false","false"
FALSE,19,3,236,11,"false","false","false","false","false","false",1,"true","false","false","false","false","false",1,"true","false","false"
FALSE,19,1,34,1,"false","false","true","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,24,1,258,2,"true","false","true","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,20,4,942,24,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.5799999833107,"false","false","false"
FALSE,20,1,63,2,"true","false","true","false","false","false",1,"false","false","true","false","false","false",0.600000023841858,"true","false","false"
FALSE,21,5,324,5,"true","true","true","false","false","true",1,"false","true","false","false","false","false",0.649999976158142,"true","false","false"
FALSE,24,2,15,1,"false","true","true","false","false","false",1,"true","false","false","false","false","false",0.600000023841858,"true","false","false"
FALSE,20,3,592,4,"true","true","false","false","false","false",4,"true","true","true","false","false","false",0.800000011920929,"false","false","false"
FALSE,22,1,79,2,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.810000002384186,"true","false","false"
FALSE,22,2,505,8,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.769999980926514,"false","false","false"
FALSE,19,2,362,5,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.540000021457672,"false","false","false"
FALSE,20,2,228,6,"true","true","false","false","false","false",2,"true","false","false","false","false","true",0.600000023841858,"false","false","false"
FALSE,21,0,8,1,"true","true","true","false","false","false",3,"false","true","true","false","false","false",0.600000023841858,"true","false","false"
FALSE,25,1,1,0,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0,"true","false","false"
FALSE,25,4,1023,14,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.959999978542328,"false","false","false"
FALSE,22,3,166,1,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.689999997615814,"false","false","false"
FALSE,20,1,293,2,"true","true","true","false","false","false",2,"true","false","false","false","false","true",0.899999976158142,"true","false","false"
FALSE,25,2,692,46,"false","false","false","false","false","false",1,"true","false","false","false","false","false",1,"false","false","false"
FALSE,19,3,102,1,"false","true","true","false","false","true",1,"true","false","false","false","false","false",0.400000005960464,"true","false","false"
FALSE,21,5,590,34,"false","false","false","false","false","true",1,"false","false","true","false","false","false",0.5,"true","false","false"
FALSE,25,2,384,9,"true","true","false","false","false","false",3,"true","true","false","false","true","false",1,"true","false","false"
FALSE,19,3,771,17,"true","true","false","false","false","false",1,"true","false","false","false","false","false",1,"false","false","false"
FALSE,20,6,1359,101,"false","true","true","false","false","true",1,"false","false","true","false","false","false",1,"true","false","false"
FALSE,24,4,751,60,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0.959999978542328,"false","false","false"
FALSE,23,4,925,42,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,25,1,363,2,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.699999988079071,"false","false","false"
FALSE,20,7,594,27,"true","true","true","false","false","true",1,"true","false","false","false","false","false",0.959999978542328,"true","false","false"
FALSE,19,4,305,11,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0,"true","false","false"
FALSE,22,1,123,2,"false","false","true","false","false","false",0,"false","false","false","false","false","false",0,"true","false","false"
FALSE,20,1,483,11,"false","true","true","false","false","false",0,"false","false","false","false","false","false",0,"true","false","false"
FALSE,21,9,1009,20,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.649999976158142,"false","false","false"
FALSE,21,4,221,3,"true","true","true","false","false","false",1,"true","false","false","false","false","false",1,"true","false","false"
FALSE,20,4,133,2,"true","false","false","false","false","false",2,"true","true","false","false","false","false",0.5,"true","false","false"
FALSE,24,5,372,7,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.689999997615814,"true","false","true"
FALSE,19,2,149,8,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0,"true","false","false"
FALSE,23,2,239,7,"false","false","false","false","false","false",1,"false","false","false","true","false","false",0,"true","false","false"
FALSE,23,2,339,8,"false","false","false","false","false","false",1,"false","false","false","true","false","false",0,"true","false","false"
FALSE,21,2,176,2,"true","true","false","false","false","false",3,"true","true","true","false","false","false",1,"true","false","false"
FALSE,22,2,219,2,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0,"true","false","false"
FALSE,23,4,378,24,"false","true","true","false","false","false",1,"false","true","false","false","false","false",0,"true","false","false"
FALSE,20,5,584,8,"false","false","true","false","false","false",1,"false","false","false","false","true","false",0,"true","false","false"
FALSE,20,1,352,16,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.270000010728836,"true","false","false"
FALSE,25,1,382,7,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.5,"true","false","false"
FALSE,19,2,261,6,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.769999980926514,"true","false","false"
FALSE,20,4,635,28,"false","false","false","false","false","true",1,"false","false","true","false","false","false",0.810000002384186,"true","false","false"
FALSE,22,2,659,10,"false","false","false","false","false","true",1,"false","false","true","false","false","false",0,"true","false","false"
FALSE,20,2,444,17,"false","false","false","false","false","false",2,"true","false","false","false","true","false",0.200000002980232,"true","false","false"
FALSE,25,1,247,6,"false","false","true","false","false","false",0,"false","false","false","false","false","false",0,"true","false","false"
FALSE,23,5,544,10,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.310000002384186,"true","false","false"
FALSE,25,4,193,11,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.899999976158142,"true","false","false"
FALSE,20,5,295,5,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.620000004768372,"true","false","false"
FALSE,22,1,316,2,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.620000004768372,"true","false","false"
FALSE,22,1,75,1,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0,"true","false","false"
FALSE,23,4,268,13,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.959999978542328,"true","false","false"
FALSE,24,3,515,9,"true","false","true","false","false","true",1,"false","false","true","false","false","false",0.800000011920929,"true","false","false"
FALSE,19,5,507,11,"false","true","false","false","false","true",1,"true","false","false","false","false","false",1,"true","false","false"
FALSE,23,0,1,0,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.270000010728836,"true","false","false"
FALSE,21,3,399,17,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.230000004172325,"true","false","false"
FALSE,23,3,228,7,"false","false","false","false","false","false",1,"false","false","false","true","false","false",0,"true","false","false"
FALSE,23,4,279,8,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
